WardID,WardName,WardName_New,DistrictID,DistrictName,ProvinceID,ProvinceName,ProvinceName_New,,,Status,FullMerger
170908,Xã Thanh Sơn,Xã Ba Chẽ,3126,Huyện Ba Chẽ,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170906,Xã Nam Sơn,Xã Ba Chẽ,3126,Huyện Ba Chẽ,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170903,Xã Đồn Đạc,Xã Ba Chẽ,3126,Huyện Ba Chẽ,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170809,Xã Hải Lạng,Xã Ba Chẽ,2019,Huyện Tiên Yên,230,Quảng Ninh,Quảng Ninh,,,TRUE,FALSE
170501,Thị trấn Bình Liêu,Xã Bình Liêu,1896,Huyện Bình Liêu,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170505,Xã Húc Động,Xã Bình Liêu,1896,Huyện Bình Liêu,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170508,Xã Vô Ngại,Xã Bình Liêu,1896,Huyện Bình Liêu,230,Quảng Ninh,Quảng Ninh,,,TRUE,FALSE
170503,Xã Đồng Văn,Xã Hoành Mô,1896,Huyện Bình Liêu,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170504,Xã Hoành Mô,Xã Hoành Mô,1896,Huyện Bình Liêu,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170502,Xã Đồng Tâm,Xã Lục Hồn,1896,Huyện Bình Liêu,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170506,Xã Lục Hồn,Xã Lục Hồn,1896,Huyện Bình Liêu,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170702,Xã Cái Chiên,Xã Cái Chiên,1940,Huyện Hải Hà,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170701,Thị trấn Quảng Hà,Xã Quảng Hà,1940,Huyện Hải Hà,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170709,Xã Quảng Minh,Xã Quảng Hà,1940,Huyện Hải Hà,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170705,Xã Quảng Chính,Xã Quảng Hà,1940,Huyện Hải Hà,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170710,Xã Quảng Phong,Xã Quảng Hà,1940,Huyện Hải Hà,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170708,Xã Quảng Long,Xã Quảng Hà,1940,Huyện Hải Hà,230,Quảng Ninh,Quảng Ninh,,,TRUE,FALSE
170707,Xã Quảng Đức,Xã Quảng Đức,1940,Huyện Hải Hà,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170713,Xã Quảng Thành,Xã Quảng Đức,1940,Huyện Hải Hà,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170714,Xã Quảng Thịnh,Xã Quảng Đức,1940,Huyện Hải Hà,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170711,Xã Quảng Sơn,Xã Đường Hoa,1940,Huyện Hải Hà,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170703,Xã Đường Hoa,Xã Đường Hoa,1940,Huyện Hải Hà,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170708,Xã Quảng Long,Xã Đường Hoa,1940,Huyện Hải Hà,230,Quảng Ninh,Quảng Ninh,,,TRUE,FALSE
170807,Xã Đồng Rui,Xã Hải Lạng,2019,Huyện Tiên Yên,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170809,Xã Hải Lạng,Xã Hải Lạng,2019,Huyện Tiên Yên,230,Quảng Ninh,Quảng Ninh,,,TRUE,FALSE
91299,Xã Hải Hòa,Xã Hải Lạng,1683,Thành phố Cẩm Phả,230,Quảng Ninh,Quảng Ninh,,,TRUE,FALSE
170810,Xã Phong Dụ,Xã Tiên Yên,2019,Huyện Tiên Yên,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170811,Xã Tiên Lãng,Xã Tiên Yên,2019,Huyện Tiên Yên,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170801,Thị trấn Tiên Yên,Xã Tiên Yên,2019,Huyện Tiên Yên,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170812,Xã Yên Than,Xã Tiên Yên,2019,Huyện Tiên Yên,230,Quảng Ninh,Quảng Ninh,,,TRUE,FALSE
170802,Xã Đại Dực,Xã Tiên Yên,2019,Huyện Tiên Yên,230,Quảng Ninh,Quảng Ninh,,,TRUE,FALSE
170508,Xã Vô Ngại,Xã Tiên Yên,1896,Huyện Bình Liêu,230,Quảng Ninh,Quảng Ninh,,,TRUE,FALSE
170804,Xã Điền Xá,Xã Điền Xá,2019,Huyện Tiên Yên,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170808,Xã Hà Lâu,Xã Điền Xá,2019,Huyện Tiên Yên,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170812,Xã Yên Than,Xã Điền Xá,2019,Huyện Tiên Yên,230,Quảng Ninh,Quảng Ninh,,,TRUE,FALSE
170805,Xã Đông Hải,Xã Đông Ngũ,2019,Huyện Tiên Yên,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170806,Xã Đông Ngũ,Xã Đông Ngũ,2019,Huyện Tiên Yên,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170802,Xã Đại Dực,Xã Đông Ngũ,2019,Huyện Tiên Yên,230,Quảng Ninh,Quảng Ninh,,,TRUE,FALSE
170605,Xã Quảng An,Xã Quảng Tân,3180,Huyện Đầm Hà,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170604,Xã Dực Yên,Xã Quảng Tân,3180,Huyện Đầm Hà,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170606,Xã Quảng Lâm,Xã Quảng Tân,3180,Huyện Đầm Hà,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170608,Xã Quảng Tân,Xã Quảng Tân,3180,Huyện Đầm Hà,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170603,Xã Đầm Hà,Xã Đầm Hà,3180,Huyện Đầm Hà,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170609,Xã Tân Bình,Xã Đầm Hà,3180,Huyện Đầm Hà,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170602,Xã Đại Bình,Xã Đầm Hà,3180,Huyện Đầm Hà,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170610,Xã Tân Lập,Xã Đầm Hà,3180,Huyện Đầm Hà,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170601,Thị trấn Đầm Hà,Xã Đầm Hà,3180,Huyện Đầm Hà,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
171401,Thị trấn Cô Tô,Đặc khu Cô Tô,2109,Huyện đảo Cô Tô,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
171403,Xã Thanh Lân,Đặc khu Cô Tô,2109,Huyện đảo Cô Tô,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
171402,Xã Đồng Tiến,Đặc khu Cô Tô,2109,Huyện đảo Cô Tô,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
171307,Xã Hạ Long,Đặc khu Vân Đồn,1920,Huyện đảo Vân Đồn,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
171306,Xã Đông Xá,Đặc khu Vân Đồn,1920,Huyện đảo Vân Đồn,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
171303,Xã Bình Dân,Đặc khu Vân Đồn,1920,Huyện đảo Vân Đồn,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
171309,Xã Ngọc Vừng,Đặc khu Vân Đồn,1920,Huyện đảo Vân Đồn,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
171310,Xã Quan Lạn,Đặc khu Vân Đồn,1920,Huyện đảo Vân Đồn,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
171308,Xã Minh Châu,Đặc khu Vân Đồn,1920,Huyện đảo Vân Đồn,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
171311,Xã Thắng Lợi,Đặc khu Vân Đồn,1920,Huyện đảo Vân Đồn,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
171302,Xã Bản Sen,Đặc khu Vân Đồn,1920,Huyện đảo Vân Đồn,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
171304,Xã Đài Xuyên,Đặc khu Vân Đồn,1920,Huyện đảo Vân Đồn,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
171305,Xã Đoàn Kết,Đặc khu Vân Đồn,1920,Huyện đảo Vân Đồn,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
171312,Xã Vạn Yên,Đặc khu Vân Đồn,1920,Huyện đảo Vân Đồn,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
171301,Thị trấn Cái Rồng,Đặc khu Vân Đồn,1920,Huyện đảo Vân Đồn,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170210,Phường Cẩm Trung,Phường Cẩm Phả,1683,Thành phố Cẩm Phả,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170207,Phường Cẩm Thành,Phường Cẩm Phả,1683,Thành phố Cẩm Phả,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170201,Phường Cẩm Bình,Phường Cẩm Phả,1683,Thành phố Cẩm Phả,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170205,Phường Cẩm Tây,Phường Cẩm Phả,1683,Thành phố Cẩm Phả,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170202,Phường Cẩm Đông,Phường Cẩm Phả,1683,Thành phố Cẩm Phả,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170211,Phường Cửa Ông,Phường Cửa Ông,1683,Thành phố Cẩm Phả,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170203,Phường Cẩm Phú,Phường Cửa Ông,1683,Thành phố Cẩm Phả,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170208,Phường Cẩm Thịnh,Phường Cửa Ông,1683,Thành phố Cẩm Phả,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170204,Phường Cẩm Sơn,Phường Cửa Ông,1683,Thành phố Cẩm Phả,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170212,Phường Mông Dương,Phường Mông Dương,1683,Thành phố Cẩm Phả,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170216,Xã Dương Huy,Phường Mông Dương,1683,Thành phố Cẩm Phả,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170213,Phường Quang Hanh,Phường Quang Hanh,1683,Thành phố Cẩm Phả,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170206,Phường Cẩm Thạch,Phường Quang Hanh,1683,Thành phố Cẩm Phả,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170209,Phường Cẩm Thủy,Phường Quang Hanh,1683,Thành phố Cẩm Phả,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
91299,Xã Hải Hòa,Xã Hải Hòa,1683,Thành phố Cẩm Phả,230,Quảng Ninh,Quảng Ninh,,,TRUE,FALSE
170809,Xã Hải Lạng,Xã Hải Hòa,2019,Huyện Tiên Yên,230,Quảng Ninh,Quảng Ninh,,,TRUE,FALSE
170102,Phường Bãi Cháy,Phường Bãi Cháy,1604,Thành phố Hạ Long,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170116,Phường Hùng Thắng,Phường Bãi Cháy,1604,Thành phố Hạ Long,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170104,Phường Cao Xanh,Phường Cao Xanh,1604,Thành phố Hạ Long,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170107,Phường Hà Khánh,Phường Cao Xanh,1604,Thành phố Hạ Long,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
800262,Phường Hoành Bồ,Phường Hoành Bồ,1604,Thành phố Hạ Long,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
800190,Xã Sơn Dương,Phường Hoành Bồ,1604,Thành phố Hạ Long,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
800188,Xã Lê Lợi,Phường Hoành Bồ,1604,Thành phố Hạ Long,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
800194,Xã Đồng Lâm,Phường Hoành Bồ,1604,Thành phố Hạ Long,230,Quảng Ninh,Quảng Ninh,,,TRUE,FALSE
170109,Phường Hà Lầm,Phường Hà Lầm,1604,Thành phố Hạ Long,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170103,Phường Cao Thắng,Phường Hà Lầm,1604,Thành phố Hạ Long,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170111,Phường Hà Trung,Phường Hà Lầm,1604,Thành phố Hạ Long,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170110,Phường Hà Phong,Phường Hà Tu,1604,Thành phố Hạ Long,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170112,Phường Hà Tu,Phường Hà Tu,1604,Thành phố Hạ Long,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170114,Phường Hồng Hà,Phường Hạ Long,1604,Thành phố Hạ Long,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170115,Phường Hồng Hải,Phường Hạ Long,1604,Thành phố Hạ Long,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170113,Phường Hồng Gai,Phường Hồng Gai,1604,Thành phố Hạ Long,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170101,Phường Bạch Đằng,Phường Hồng Gai,1604,Thành phố Hạ Long,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170117,Phường Trần Hưng Đạo,Phường Hồng Gai,1604,Thành phố Hạ Long,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170105,Phường Đại Yên,Phường Tuần Châu,1604,Thành phố Hạ Long,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170118,Phường Tuần Châu,Phường Tuần Châu,1604,Thành phố Hạ Long,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170108,Phường Hà Khẩu,Phường Tuần Châu,1604,Thành phố Hạ Long,230,Quảng Ninh,Quảng Ninh,,,TRUE,FALSE
170119,Phường Việt Hưng,Phường Việt Hưng,1604,Thành phố Hạ Long,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170106,Phường Giếng Đáy,Phường Việt Hưng,1604,Thành phố Hạ Long,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170108,Phường Hà Khẩu,Phường Việt Hưng,1604,Thành phố Hạ Long,230,Quảng Ninh,Quảng Ninh,,,TRUE,FALSE
800187,Xã Kỳ Thượng,Xã Kỳ Thượng,1604,Thành phố Hạ Long,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170907,Xã Thanh Lâm,Xã Kỳ Thượng,3126,Huyện Ba Chẽ,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170902,Xã Đạp Thanh,Xã Kỳ Thượng,3126,Huyện Ba Chẽ,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
800195,Xã Đồng Sơn,Xã Lương Minh,1604,Thành phố Hạ Long,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
91300,Xã Lương Minh,Xã Lương Minh,3126,Huyện Ba Chẽ,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
800185,Xã Bằng Cả,Xã Quảng La,1604,Thành phố Hạ Long,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
800207,Xã Dân Chủ,Xã Quảng La,1604,Thành phố Hạ Long,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
800189,Xã Quảng La,Xã Quảng La,1604,Thành phố Hạ Long,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
800192,Xã Tân Dân,Xã Quảng La,1604,Thành phố Hạ Long,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
800191,Xã Thống Nhất,Xã Thống Nhất,1604,Thành phố Hạ Long,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
800193,Xã Vũ Oai,Xã Thống Nhất,1604,Thành phố Hạ Long,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
800186,Xã Hòa Bình,Xã Thống Nhất,1604,Thành phố Hạ Long,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
800194,Xã Đồng Lâm,Xã Thống Nhất,1604,Thành phố Hạ Long,230,Quảng Ninh,Quảng Ninh,,,TRUE,FALSE
170408,Phường Trần Phú,Phường Móng Cái 1,1603,Thành phố Móng Cái,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170402,Phường Hải Hòa,Phường Móng Cái 1,1603,Thành phố Móng Cái,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170401,Phường Bình Ngọc,Phường Móng Cái 1,1603,Thành phố Móng Cái,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170407,Phường Trà Cổ,Phường Móng Cái 1,1603,Thành phố Móng Cái,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170413,Xã Hải Xuân,Phường Móng Cái 1,1603,Thành phố Móng Cái,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170406,Phường Ninh Dương,Phường Móng Cái 2,1603,Thành phố Móng Cái,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170405,Phường Ka Long,Phường Móng Cái 2,1603,Thành phố Móng Cái,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170415,Xã Vạn Ninh,Phường Móng Cái 2,1603,Thành phố Móng Cái,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170410,Xã Hải Đông,Phường Móng Cái 3,1603,Thành phố Móng Cái,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170403,Phường Hải Yên,Phường Móng Cái 3,1603,Thành phố Móng Cái,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170414,Xã Quảng Nghĩa,Xã Hải Ninh,1603,Thành phố Móng Cái,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170412,Xã Hải Tiến,Xã Hải Ninh,1603,Thành phố Móng Cái,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170409,Xã Bắc Sơn,Xã Hải Sơn,1603,Thành phố Móng Cái,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170411,Xã Hải Sơn,Xã Hải Sơn,1603,Thành phố Móng Cái,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170416,Xã Vĩnh Thực,Xã Vĩnh Thực,1603,Thành phố Móng Cái,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170417,Xã Vĩnh Trung,Xã Vĩnh Thực,1603,Thành phố Móng Cái,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170305,Phường Quang Trung,Phường Uông Bí,1686,Thành phố Uông Bí,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170306,Phường Thanh Sơn,Phường Uông Bí,1686,Thành phố Uông Bí,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170309,Phường Yên Thanh,Phường Uông Bí,1686,Thành phố Uông Bí,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170307,Phường Trưng Vương,Phường Uông Bí,1686,Thành phố Uông Bí,230,Quảng Ninh,Quảng Ninh,,,TRUE,FALSE
170308,Phường Vàng Danh,Phường Vàng Danh,1686,Thành phố Uông Bí,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170301,Phường Bắc Sơn,Phường Vàng Danh,1686,Thành phố Uông Bí,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170302,Phường Nam Khê,Phường Vàng Danh,1686,Thành phố Uông Bí,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170307,Phường Trưng Vương,Phường Vàng Danh,1686,Thành phố Uông Bí,230,Quảng Ninh,Quảng Ninh,,,TRUE,FALSE
170303,Phường Phương Đông,Phường Yên Tử,1686,Thành phố Uông Bí,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170304,Phường Phương Nam,Phường Yên Tử,1686,Thành phố Uông Bí,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
170311,Xã Thượng Yên Công,Phường Yên Tử,1686,Thành phố Uông Bí,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
171007,Xã An Sinh,Phường An Sinh,3185,Thị xã Đông Triều,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
171019,Xã Việt Dân,Phường An Sinh,3185,Thị xã Đông Triều,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
171008,Phường Bình Dương,Phường An Sinh,3185,Thị xã Đông Triều,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
171002,Phường Đức Chính,Phường An Sinh,3185,Thị xã Đông Triều,230,Quảng Ninh,Quảng Ninh,,,TRUE,FALSE
171009,Phường Bình Khê,Phường Bình Khê,3185,Thị xã Đông Triều,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
171017,Phường Tràng An,Phường Bình Khê,3185,Thị xã Đông Triều,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
171018,Xã Tràng Lương,Phường Bình Khê,3185,Thị xã Đông Triều,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
171020,Phường Yên Đức,Phường Hoàng Quế,3185,Thị xã Đông Triều,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
171010,Phường Hoàng Quế,Phường Hoàng Quế,3185,Thị xã Đông Triều,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
171013,Xã Hồng Thái Tây,Phường Hoàng Quế,3185,Thị xã Đông Triều,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
171012,Xã Hồng Thái Đông,Phường Hoàng Quế,3185,Thị xã Đông Triều,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
171005,Phường Mạo Khê,Phường Mạo Khê,3185,Thị xã Đông Triều,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
171006,Phường Xuân Sơn,Phường Mạo Khê,3185,Thị xã Đông Triều,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
171004,Phường Kim Sơn,Phường Mạo Khê,3185,Thị xã Đông Triều,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
171021,Phường Yên Thọ,Phường Mạo Khê,3185,Thị xã Đông Triều,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
171016,Phường Thủy An,Phường Đông Triều,3185,Thị xã Đông Triều,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
171014,Xã Nguyễn Huệ,Phường Đông Triều,3185,Thị xã Đông Triều,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
171003,Phường Hưng Đạo,Phường Đông Triều,3185,Thị xã Đông Triều,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
171011,Phường Hồng Phong,Phường Đông Triều,3185,Thị xã Đông Triều,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
171002,Phường Đức Chính,Phường Đông Triều,3185,Thị xã Đông Triều,230,Quảng Ninh,Quảng Ninh,,,TRUE,FALSE
171101,Phường Cộng Hòa,Phường Hiệp Hòa,2066,Thị xã Quảng Yên,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
171117,Xã Sông Khoai,Phường Hiệp Hòa,2066,Thị xã Quảng Yên,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
171113,Xã Hiệp Hòa,Phường Hiệp Hòa,2066,Thị xã Quảng Yên,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
171109,Phường Tân An,Phường Hà An,2066,Thị xã Quảng Yên,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
171103,Phường Hà An,Phường Hà An,2066,Thị xã Quảng Yên,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
171114,Xã Hoàng Tân,Phường Hà An,2066,Thị xã Quảng Yên,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
171115,Xã Liên Hòa,Phường Hà An,2066,Thị xã Quảng Yên,230,Quảng Ninh,Quảng Ninh,,,TRUE,FALSE
171107,Phường Phong Hải,Phường Liên Hòa,2066,Thị xã Quảng Yên,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
171116,Xã Liên Vị,Phường Liên Hòa,2066,Thị xã Quảng Yên,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
171119,Xã Tiền Phong,Phường Liên Hòa,2066,Thị xã Quảng Yên,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
171115,Xã Liên Hòa,Phường Liên Hòa,2066,Thị xã Quảng Yên,230,Quảng Ninh,Quảng Ninh,,,TRUE,FALSE
171105,Phường Nam Hòa,Phường Phong Cốc,2066,Thị xã Quảng Yên,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
171111,Phường Yên Hải,Phường Phong Cốc,2066,Thị xã Quảng Yên,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
171106,Phường Phong Cốc,Phường Phong Cốc,2066,Thị xã Quảng Yên,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
171112,Xã Cẩm La,Phường Phong Cốc,2066,Thị xã Quảng Yên,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
171108,Phường Quảng Yên,Phường Quảng Yên,2066,Thị xã Quảng Yên,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
171110,Phường Yên Giang,Phường Quảng Yên,2066,Thị xã Quảng Yên,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
171118,Xã Tiền An,Phường Quảng Yên,2066,Thị xã Quảng Yên,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
171102,Phường Đông Mai,Phường Đông Mai,2066,Thị xã Quảng Yên,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
171104,Phường Minh Thành,Phường Đông Mai,2066,Thị xã Quảng Yên,230,Quảng Ninh,Quảng Ninh,,,TRUE,TRUE
390801,Thị trấn Phú Hòa,Xã Phú Hòa 1,1993,Huyện Phú Hòa,260,Phú Yên,Đắk Lắk,,,TRUE,TRUE
390808,Xã Hòa Thắng,Xã Phú Hòa 1,1993,Huyện Phú Hòa,260,Phú Yên,Đắk Lắk,,,TRUE,TRUE
390803,Xã Hòa Định Đông,Xã Phú Hòa 1,1993,Huyện Phú Hòa,260,Phú Yên,Đắk Lắk,,,TRUE,TRUE
390804,Xã Hòa Định Tây,Xã Phú Hòa 1,1993,Huyện Phú Hòa,260,Phú Yên,Đắk Lắk,,,TRUE,TRUE
390805,Xã Hòa Hội,Xã Phú Hòa 1,1993,Huyện Phú Hòa,260,Phú Yên,Đắk Lắk,,,TRUE,TRUE
390802,Xã Hòa An,Xã Phú Hòa 1,1993,Huyện Phú Hòa,260,Phú Yên,Đắk Lắk,,,TRUE,FALSE
390807,Xã Hòa Quang Nam,Xã Phú Hòa 2,1993,Huyện Phú Hòa,260,Phú Yên,Đắk Lắk,,,TRUE,TRUE
390806,Xã Hòa Quang Bắc,Xã Phú Hòa 2,1993,Huyện Phú Hòa,260,Phú Yên,Đắk Lắk,,,TRUE,TRUE
390809,Xã Hòa Trị,Xã Phú Hòa 2,1993,Huyện Phú Hòa,260,Phú Yên,Đắk Lắk,,,TRUE,FALSE
